file_id |01 |02 |03 |04 |05 |06 |07 |08 |
8_50_4.wav |0.7%|0.1%|0.5%|0.5%|1.3%|0.3%|0.1%|96.6%|
9_20_0.wav |10.7%|17.7%|28.5%|1.5%|8.1%|9.3%|15.5%|8.8%|
9_20_1.wav |89.2%|0.0%|6.8%|0.3%|1.5%|0.1%|0.3%|1.7%|
9_20_2.wav |63.7%|0.3%|4.4%|1.4%|14.9%|1.3%|1.3%|12.7%|
9_20_3.wav |0.6%|49.9%|28.5%|0.2%|0.3%|1.3%|19.1%|0.1%|
9_20_4.wav |9.8%|0.5%|71.5%|0.3%|0.6%|0.2%|0.4%|16.8%|
9_21_0.wav |0.9%|14.4%|0.6%|1.5%|10.5%|49.2%|2.7%|20.3%|
9_21_1.wav |23.8%|0.3%|1.5%|2.7%|26.8%|2.5%|0.9%|41.5%|
9_21_2.wav |5.3%|1.6%|0.5%|2.8%|46.3%|19.0%|2.5%|22.0%|
9_21_3.wav |0.3%|62.8%|2.5%|0.4%|1.4%|11.8%|20.6%|0.3%|
9_21_4.wav |3.9%|0.7%|69.6%|0.2%|0.3%|0.1%|0.3%|24.8%|
9_22_0.wav |1.1%|6.5%|0.3%|1.7%|20.0%|52.9%|2.4%|15.2%|
9_22_1.wav |35.3%|0.2%|0.4%|3.8%|46.1%|2.7%|0.8%|10.6%|
9_22_2.wav |16.2%|1.6%|1.0%|2.3%|51.9%|13.7%|5.1%|8.3%|
9_22_3.wav |0.2%|71.8%|3.1%|0.2%|0.5%|5.6%|18.6%|0.1%|
9_22_4.wav |4.4%|0.5%|75.5%|0.2%|0.3%|0.1%|0.2%|18.9%|
9_23_0.wav |2.7%|4.1%|2.5%|1.3%|9.6%|11.6%|1.6%|66.7%|
9_23_1.wav |8.9%|0.8%|10.4%|0.8%|3.6%|1.3%|0.6%|73.6%|
9_23_2.wav |0.4%|0.1%|0.4%|0.5%|1.3%|0.5%|0.1%|96.7%|
9_23_3.wav |0.3%|79.0%|6.3%|0.2%|0.5%|5.9%|7.2%|0.7%|
9_23_4.wav |0.5%|0.1%|0.6%|0.4%|0.9%|0.3%|0.1%|97.0%|
9_24_0.wav |2.8%|25.3%|3.0%|1.2%|10.2%|38.8%|6.0%|12.6%|
9_24_1.wav |10.7%|1.2%|1.0%|4.0%|39.7%|10.6%|2.4%|30.4%|
9_24_2.wav |20.4%|7.2%|10.4%|2.4%|22.5%|11.1%|17.3%|8.6%|
9_24_3.wav |0.3%|64.4%|7.2%|0.2%|0.5%|3.4%|24.0%|0.1%|
9_24_4.wav |2.9%|0.8%|5.5%|0.6%|2.8%|1.3%|0.4%|85.7%|
9_25_0.wav |3.2%|14.1%|2.5%|1.4%|16.4%|37.9%|7.3%|17.1%|
9_25_1.wav |72.8%|0.2%|17.9%|0.4%|2.4%|0.3%|0.6%|5.4%|
9_25_2.wav |2.3%|3.8%|0.8%|2.7%|30.6%|25.3%|4.9%|29.6%|
9_25_3.wav |0.2%|80.1%|9.5%|0.1%|0.1%|1.6%|8.4%|0.1%|
9_25_4.wav |0.7%|0.1%|1.1%|0.4%|0.8%|0.2%|0.1%|96.6%|
9_26_0.wav |3.9%|5.5%|1.1%|1.4%|22.1%|31.5%|3.0%|31.4%|
9_26_1.wav |67.8%|0.2%|23.0%|0.4%|2.2%|0.3%|0.7%|5.4%|
9_26_2.wav |1.4%|2.1%|0.2%|3.2%|45.9%|31.1%|3.6%|12.4%|
9_26_3.wav |1.0%|41.8%|13.3%|0.3%|1.2%|4.7%|37.4%|0.3%|
9_26_4.wav |1.2%|0.3%|6.2%|0.3%|0.7%|0.3%|0.1%|90.9%|
9_27_0.wav |2.1%|11.3%|0.7%|1.4%|16.8%|51.8%|3.4%|12.5%|
9_27_1.wav |71.4%|0.2%|1.3%|1.4%|17.5%|1.5%|0.7%|5.9%|
9_27_2.wav |13.0%|3.7%|1.6%|1.6%|41.7%|23.5%|8.1%|6.7%|
9_27_3.wav |0.5%|33.4%|7.7%|0.3%|0.9%|3.5%|53.5%|0.1%|
9_27_4.wav |0.6%|0.2%|1.4%|0.3%|0.7%|0.3%|0.1%|96.4%|
9_28_0.wav |13.7%|6.9%|16.6%|3.1%|17.4%|9.7%|16.8%|15.9%|
9_28_1.wav |12.7%|0.9%|1.1%|3.7%|49.2%|9.1%|3.7%|19.7%|
9_28_2.wav |15.3%|2.4%|2.9%|3.2%|36.2%|12.4%|5.7%|21.9%|
9_28_3.wav |0.5%|37.3%|10.7%|0.5%|1.2%|4.2%|45.2%|0.3%|
9_28_4.wav |3.5%|0.5%|8.0%|0.6%|2.1%|0.8%|0.4%|84.1%|
9_29_0.wav |2.0%|49.5%|6.7%|0.9%|4.5%|20.5%|13.0%|3.1%|
9_29_1.wav |39.4%|1.4%|48.4%|0.6%|2.8%|0.7%|3.1%|3.7%|
9_29_2.wav |4.6%|17.8%|3.9%|1.7%|15.6%|32.3%|7.5%|16.6%|
9_29_3.wav |1.2%|44.8%|17.6%|0.3%|1.2%|4.7%|29.7%|0.4%|
9_29_4.wav |7.0%|0.5%|40.4%|0.5%|1.0%|0.3%|0.4%|49.9%|
9_30_0.wav |0.7%|0.9%|0.2%|1.4%|10.7%|8.0%|0.4%|77.8%|
9_30_1.wav |3.5%|0.5%|1.6%|0.7%|5.7%|2.2%|0.3%|85.5%|
9_30_2.wav |8.7%|0.9%|5.8%|0.9%|6.5%|2.2%|0.7%|74.4%|
9_30_3.wav |1.8%|45.4%|30.6%|0.5%|1.7%|6.5%|8.2%|5.4%|
9_30_4.wav |0.9%|0.2%|3.1%|0.3%|0.7%|0.3%|0.1%|94.5%|
9_31_0.wav |1.3%|16.8%|0.7%|1.6%|16.0%|50.6%|7.3%|5.7%|
9_31_1.wav |18.7%|5.9%|6.5%|3.1%|27.9%|13.8%|12.7%|11.4%|
9_31_2.wav |0.9%|67.7%|8.7%|0.4%|1.3%|9.1%|11.0%|0.9%|
9_31_3.wav |0.4%|39.5%|6.2%|0.4%|0.9%|3.6%|49.0%|0.1%|
9_31_4.wav |2.4%|0.1%|1.7%|0.8%|2.4%|0.4%|0.1%|92.1%|
9_32_0.wav |5.4%|2.3%|1.2%|2.5%|26.7%|15.6%|2.3%|44.0%|
9_32_1.wav |37.1%|1.5%|22.6%|1.2%|7.8%|2.1%|2.4%|25.2%|
9_32_2.wav |0.9%|0.2%|0.5%|0.9%|3.4%|0.8%|0.1%|93.2%|
9_32_3.wav |2.0%|5.7%|87.4%|0.1%|0.2%|0.3%|3.7%|0.5%|
9_32_4.wav |5.3%|0.7%|73.1%|0.2%|0.4%|0.2%|0.4%|19.7%|
9_33_0.wav |3.5%|6.3%|1.6%|3.4%|34.0%|27.0%|16.1%|8.2%|
9_33_1.wav |11.0%|7.7%|8.1%|3.3%|24.3%|13.0%|26.1%|6.6%|
9_33_2.wav |10.3%|13.2%|29.5%|1.8%|9.7%|7.9%|18.1%|9.4%|
9_33_3.wav |0.5%|27.4%|8.2%|0.4%|1.0%|2.7%|59.7%|0.1%|
9_33_4.wav |8.7%|1.4%|56.3%|0.7%|1.9%|0.7%|1.6%|28.8%|
9_34_0.wav |6.2%|25.3%|20.4%|1.7%|6.7%|13.0%|8.2%|18.6%|
9_34_1.wav |25.4%|3.1%|55.0%|0.7%|2.9%|1.3%|3.1%|8.5%|
9_34_2.wav |9.9%|16.4%|44.3%|1.1%|4.3%|5.3%|7.2%|11.4%|
9_34_3.wav |0.4%|68.0%|19.0%|0.2%|0.3%|2.0%|9.9%|0.2%|
9_34_4.wav |4.3%|0.5%|40.5%|0.4%|0.6%|0.2%|0.3%|53.3%|
9_35_0.wav |15.7%|5.9%|6.7%|2.4%|27.2%|14.1%|15.7%|12.3%|
9_35_1.wav |19.3%|7.3%|57.1%|0.6%|2.6%|1.8%|8.6%|2.7%|
9_35_2.wav |32.9%|0.9%|6.0%|1.7%|23.6%|3.5%|3.7%|27.7%|
9_35_3.wav |1.2%|40.4%|26.9%|0.2%|0.5%|1.9%|28.7%|0.2%|
9_35_4.wav |3.6%|1.7%|92.3%|0.1%|0.2%|0.1%|0.8%|1.2%|
9_36_0.wav |10.6%|2.3%|3.8%|5.8%|39.6%|8.2%|15.2%|14.5%|
9_36_1.wav |39.4%|1.1%|35.2%|0.8%|4.9%|1.1%|2.0%|15.5%|
9_36_2.wav |1.2%|1.1%|0.4%|7.3%|20.9%|2.9%|65.8%|0.3%|
9_36_3.wav |1.0%|13.8%|44.4%|0.3%|0.4%|0.6%|39.3%|0.2%|
9_36_4.wav |0.5%|0.2%|1.1%|0.3%|0.7%|0.3%|0.1%|96.7%|
9_37_0.wav |2.8%|9.6%|2.0%|1.5%|14.4%|29.1%|3.4%|37.2%|
9_37_1.wav |26.8%|0.4%|66.6%|0.2%|0.7%|0.1%|0.7%|4.4%|
9_37_2.wav |5.3%|2.1%|19.1%|0.6%|3.0%|1.7%|1.1%|67.1%|
9_37_3.wav |0.6%|35.5%|53.1%|0.1%|0.2%|0.8%|9.5%|0.2%|
9_37_4.wav |2.8%|0.9%|91.7%|0.1%|0.1%|0.1%|0.4%|3.9%|
9_38_0.wav |0.3%|31.2%|0.5%|0.9%|4.7%|52.7%|3.0%|6.8%|
9_38_1.wav |8.2%|1.3%|86.6%|0.1%|0.4%|0.2%|0.8%|2.5%|
9_38_2.wav |1.2%|51.3%|5.3%|0.7%|3.6%|14.9%|21.8%|1.1%|
9_38_3.wav |0.4%|52.2%|36.0%|0.1%|0.2%|1.1%|9.9%|0.2%|
9_38_4.wav |1.4%|2.3%|92.6%|0.1%|0.1%|0.1%|0.6%|2.8%|
9_39_0.wav |3.6%|12.5%|1.5%|1.3%|16.6%|43.1%|4.4%|16.9%|
9_39_1.wav |71.6%|0.5%|20.7%|0.4%|2.5%|0.4%|1.0%|3.0%|
9_39_2.wav |13.1%|14.5%|4.2%|1.3%|20.6%|28.9%|11.2%|6.2%|
9_39_3.wav |0.3%|76.6%|10.2%|0.1%|0.3%|2.6%|9.7%|0.1%|
9_39_4.wav |0.6%|0.2%|1.5%|0.3%|0.7%|0.3%|0.1%|96.4%|
9_40_0.wav |2.0%|20.5%|2.4%|1.7%|14.6%|37.9%|13.1%|7.8%|
9_40_1.wav |30.8%|2.4%|12.1%|2.5%|22.1%|5.5%|7.8%|16.9%|
9_40_2.wav |15.1%|1.0%|6.0%|3.0%|22.9%|3.7%|4.0%|44.3%|
9_40_3.wav |0.2%|71.9%|4.5%|0.2%|0.5%|4.7%|17.9%|0.1%|
9_40_4.wav |3.1%|0.4%|21.4%|0.4%|0.7%|0.2%|0.2%|73.6%|
9_41_0.wav |0.9%|11.5%|0.4%|1.5%|12.9%|52.4%|2.4%|18.0%|
9_41_1.wav |6.4%|45.8%|27.3%|0.5%|2.2%|8.3%|5.8%|3.9%|
9_41_2.wav |2.8%|49.0%|15.0%|0.5%|3.0%|14.6%|5.8%|9.2%|
9_41_3.wav |0.4%|65.9%|3.1%|0.4%|1.8%|16.8%|10.3%|1.2%|
9_41_4.wav |0.5%|0.2%|1.2%|0.3%|0.7%|0.3%|0.1%|96.7%|
9_42_0.wav |3.7%|6.4%|0.6%|1.8%|27.3%|42.8%|3.1%|14.3%|
9_42_1.wav |40.5%|1.8%|3.8%|2.6%|29.4%|6.6%|3.9%|11.4%|
9_42_2.wav |19.9%|4.1%|2.7%|2.1%|35.8%|17.4%|6.4%|11.6%|
9_42_3.wav |2.2%|19.9%|1.8%|1.5%|13.4%|23.9%|36.4%|1.0%|
9_42_4.wav |2.7%|0.2%|1.9%|0.6%|2.4%|0.5%|0.1%|91.7%|
9_43_0.wav |1.9%|9.8%|0.5%|1.3%|17.7%|54.1%|3.4%|11.3%|
9_43_1.wav |37.9%|1.4%|2.1%|1.7%|34.9%|9.5%|3.5%|9.0%|
9_43_2.wav |2.6%|4.1%|0.4%|2.7%|43.4%|31.5%|10.7%|4.6%|
9_43_3.wav |0.1%|82.0%|2.6%|0.1%|0.4%|5.9%|8.7%|0.1%|
9_43_4.wav |6.6%|0.4%|31.1%|0.3%|1.0%|0.3%|0.3%|60.1%|
9_44_0.wav |3.8%|5.5%|1.1%|2.4%|32.6%|32.1%|7.6%|14.9%|
9_44_1.wav |61.6%|0.7%|18.0%|1.0%|7.5%|1.1%|3.0%|7.1%|
9_44_2.wav |7.9%|3.8%|5.9%|2.0%|19.1%|9.5%|4.9%|46.9%|
9_44_3.wav |0.1%|67.7%|3.9%|0.2%|0.4%|4.0%|23.6%|0.1%|
9_44_4.wav |5.3%|1.5%|77.2%|0.3%|0.6%|0.3%|0.9%|14.0%|
9_45_0.wav |1.9%|26.5%|3.1%|1.3%|10.9%|36.1%|10.8%|9.5%|
9_45_1.wav |18.4%|6.7%|51.0%|0.8%|4.6%|2.8%|7.7%|7.9%|
9_45_2.wav |2.8%|3.8%|0.9%|3.0%|35.5%|15.2%|37.2%|1.7%|
9_45_3.wav |0.2%|68.4%|3.3%|0.2%|0.7%|6.2%|20.8%|0.2%|
9_45_4.wav |5.3%|0.6%|48.1%|0.3%|0.7%|0.2%|0.4%|44.3%|
9_46_0.wav |1.8%|11.2%|1.1%|1.9%|15.3%|38.5%|3.5%|26.8%|
9_46_1.wav |29.3%|3.9%|11.9%|1.6%|14.2%|6.6%|3.6%|28.9%|
9_46_2.wav |17.6%|4.0%|2.5%|2.2%|36.2%|18.0%|6.3%|13.1%|
9_46_3.wav |0.4%|71.0%|3.0%|0.3%|1.3%|13.2%|10.2%|0.7%|
9_46_4.wav |2.6%|0.3%|17.1%|0.3%|0.6%|0.2%|0.2%|78.7%|
9_47_0.wav |0.7%|6.2%|0.2%|1.8%|19.2%|53.2%|2.4%|16.2%|
9_47_1.wav |10.9%|1.0%|84.6%|0.2%|0.4%|0.2%|0.9%|2.0%|
9_47_2.wav |0.4%|0.1%|0.4%|0.5%|1.1%|0.4%|0.1%|97.0%|
9_47_3.wav |0.1%|80.6%|4.6%|0.1%|0.2%|3.4%|10.9%|0.1%|
9_47_4.wav |0.4%|0.2%|0.9%|0.4%|0.7%|0.4%|0.1%|96.9%|
9_48_0.wav |1.9%|3.5%|0.4%|1.8%|21.0%|31.1%|1.3%|39.0%|
9_48_1.wav |15.8%|1.6%|2.8%|1.3%|14.7%|7.1%|1.0%|55.7%|
9_48_2.wav |0.7%|0.1%|0.3%|0.8%|3.0%|0.8%|0.1%|94.2%|
9_48_3.wav |1.6%|8.3%|0.6%|1.4%|18.5%|48.6%|2.9%|18.1%|
9_48_4.wav |0.5%|0.2%|1.0%|0.4%|0.8%|0.3%|0.1%|96.8%|
9_49_0.wav |1.4%|5.6%|0.4%|1.7%|18.0%|37.3%|1.4%|34.3%|
9_49_1.wav |13.7%|13.0%|18.5%|1.1%|8.3%|10.3%|3.9%|31.2%|
9_49_2.wav |0.5%|0.1%|0.5%|0.4%|1.2%|0.4%|0.1%|96.8%|
9_49_3.wav |0.1%|87.6%|0.8%|0.1%|0.3%|8.7%|2.1%|0.3%|
9_49_4.wav |6.0%|0.5%|10.6%|0.4%|1.9%|0.6%|0.3%|79.7%|
9_50_0.wav |2.2%|14.8%|1.4%|1.6%|15.9%|45.3%|6.5%|12.3%|
9_50_1.wav |27.6%|3.9%|12.9%|2.4%|19.6%|7.8%|8.7%|17.2%|
9_50_2.wav |8.1%|1.8%|1.4%|5.0%|47.8%|10.7%|20.5%|4.7%|
9_50_3.wav |0.6%|46.1%|2.0%|0.6%|3.3%|20.2%|26.8%|0.5%|
9_50_4.wav |28.4%|0.3%|32.6%|0.9%|2.5%|0.3%|0.6%|34.5%|
